,review,rating
3577,"pretty worthless camera imo.  why bother putting out a product this bad, i wonder?  returning this asap.",0.0
3578,basically you get what you pay for here.  its pretty hard to click - you have to hit it a few times and really pound on it.  i cant use this,0.0
3579,"i had troubles with this item from the start. i did not get a successful dvd recording out of thing before it decided that it would not eject (not even a paper clip would make it let go!). luckily, it was a dvd+rw and not one of our bought dvds. i've only had this item for about 3 weeks and had nothing but trouble.

its remote is counter-intuitive, going against some of the standard button presses on most dvd/vcr remotes (i.e. after hitting pause, to continue recording, you must hit record, to continue playing you must hit play,  hitting pause again will not work!)

please do not buy this, save your money, a rubber doorstop will get less in the way and can be picked up for less than $5!

- davey",0.0
3580,"as advertised, effective, i use it once a month to keep all my computers calibrated.  as a pro photographer, this is very important.  well worth this amount of money for how effective it is!",1.0
3581,"i use these with my old (3k mah) battery packs that i do not use anymore while camping and use them as nigh light with the old usb cell phone charger.

tap the back part of the stick to turn on/off.  the dimming effect is nice.  you can also adjust the brightness of the light by holding the back and letting go at the desire brightness.",1.0
3582,"this is perfect for my husband's ipad two. fast shipping, good price, works perfectly as described.",1.0
3583,"did not last at all.
could not use after a month of having it, burned and melted when i used it my camera, could not format it.
i only used it for a month and then next thing i know my camera over heated and the sd card was hot and melted once i took it out the adapter.
it was not my camera because i have a samsung micro sd card 128gb in it now and has been in it for about a 4 months",0.0
3584,"no manual...cannot find the app (or info on it) for wifi ...recorded card is not recognized on my computer, so cannot transfer videos.",0.0
3585,i love fintie.  i can count on a good product.  i've had many different sizes of kindle fire and many different cases.  i usually go back to fintie.  i love the colors.  the only thing i wish you made is a 360 revolving case.  i like that and would definitely buy it.  thanks for a great product.,1.0
3586,it is a of poor quality fell apart in under 2 mo. had to superglue it back together,0.0
3587,"this antenna is amazing. i live 40 miles outside downtown los angeles surrounded by tall mountains in simi valley, california. before this antenna, i received one station at about half strength. granted, the only antenna attached to the receiver was a rabbit ears thing that sat near the window inside the house.  however, adding this antenna has brought in almost every station that broadcasts between ventura and downtown los angeles.  i mounted it outside on the eaves of the second story of my house and the reception quality is fantastic. one nice feature is the electrical power supplied to the antenna is carried thorugh the coaxial cable, so no need to run a power line to the antenna. i cannot recommend this antenna enough!",1.0
3588,having issue day one with video quality reverting to vga.  i change back to 1080p in the settings and within 30 seconds it reverts back to vga.  tech support was a joke.  did not ask what model camera or even attempt to troubleshoot.  just says try a hard reset and if that does not work do an rma.  no apologies or effort to help.,0.0
3589,"do not purchase!!  my tablet died, talked with rep over the phone & i was told they would email shipping label (which they did), they felt it needed new battery & if that was the problem the battery would be replaced & they would send tablet back to me (which they did)...however, they never told me after replacing battery & seeing that the tablet again works they would then wipe out my entire tablet & send it to me blank...nothing left on it.......everything is gone.  i called them & was told it was my responsibility to back it up before sending to them (his next words ""they could not back it up since it did not work when they got it""), hmmmm then i guess i could not do it either, which he admitted.  he could not explain to me why they wiped it out after seeing the battery was the issue.  not happy & they will not do anything to help.",0.0
3590,"tried several discs several times, always got, not at the same locations.  never had this problem with a cd-r.",0.0
3591,one side just quit working out of the blue. i should have bought a cheaper pair and would not have been so disappointed if the suddenly stopped working.,0.0
3592,"i have been looking for a case for my new ipad air and was generally disappointed with what i saw being offered, especially at the apple store.
i came across this snugg case on your website, looked it over and decided to give it a try.
i received it in a timely fashion and upon opening, i was surprised how well crafted this case was.  it fits my ipad air like a glove and i find it to feel good to the touch and rugged for my knockabout daily use.
strongly recommended (hence the five stars).",1.0
3593,"never heard of pyle, took a chance and like it. it connects to bluetooth easily and has a powerful sound.",1.0
3594,"i liked it at first but can no longer recommend it. battery life has dropped off quite a bit after 9 months. the biggest downside of this tablet is the lack of storage. after installing windows 10 i am left with 2 gigs of storage. with this little amount of space, windows is unable to install any updates. spend a little more and get a name brand like toshiba or samsung. really it is not worth the trouble messing around with this thing trying to get it to work.",0.0
3595,received as described in quick time by post office parcels.  used to connect sky + box and home entertainment system.  would not connect to my new tp link ac router using wps button.  used a spare pc and web page quick start and connected at 5mhz no trouble.  moved to my sky + box and connected straight away.  blue light continues to slowly flash after connection but it is quite dim and so unobtrusive. only 4 stars as i had to use the web page quick start wizard because the wps did not work.  would have no problem recommending.,1.0
3596,"i have bought the ""gold plated"" more expensive one and thought it is a quality product which is clearly not. i am very disappointed and pretty much after purchasing from amazon for years this is the very first bad review i am posting.",0.0
3597,"apple has gone cheap lately, my first one from amazon went bad in a 2 months..... if you get one, get the protector that goes over the keys,",0.0
3598,the sound they put out is right for what i needed them for i do not like the connection they have for the wires i like the screw type or the wire connections better,1.0
3599,"like others, i bought this out of hand to protect my nano.  it is poor protection because it does not fit well.  the rubber is flush with the buttons and fumbling around with adjustments caused me to drop the nano more times than i should.  i love the clip on the back and will rely on it to keep me from dropping it.  this product is poor but the screen saver was just bad.  see that review.  the nano may not need either product because it is small, light, and has its own clip.",0.0
3600,"just received yesterday.  i love this bag.  the quality feels great, it is roomy yet slim.  works perfectly for my work bag.",1.0
3601,the install failed due to a driver conflict with graphics drivers.  the only solution was to return the product.,0.0
3602,"i had this router just over one year, and it is already dead. customer service has been terrible. when it was working, reception was poor and did not work on multiple devices. after a firmware upgrade (following instructions of linksys website), the router died.

i also posted this review on the linksys website. interestingly, linksys did not publish it and i received the following message (no wonder this company cannot be trusted):
""our staff has read your review and values your contribution even though it did not meet all our website guidelines. thanks for sharing, and we hope to publish next time!""",0.0
3603,"the 5-star positive reviews here are fake. i've already reported them to amazon for being fake.  the build quality on this glass is horrific.  the first one was broken as soon as i opened the package.  the second one had the adhesive installed backwards (on top of everything, including the clear plastic film you have to remove).  the home button was installed at a 45-degree angle and does not line up without re-heating the glass and fixing the button.  once it does finally fit, it just starts popping up again (yes, i fold the digitizer cable correctly).

this glass is horrible. absolutely horrible. the ""we love you card"" that comes with it only makes it worse, because its quite obvious the supplier does not give a s--t about its customers.  anyone with at least one functioning eyeball can see this glass is built wrong, yet they still let it leave the factory.  no quality control, poor-quality parts, and incompetent assembly.  you are (they are) fired.",0.0
3604,"you can only buy these cases in a set of 4 of all different sizes, which means you are paying $8 for one case and getting three cases of the wrong size which you probably will not have a good use for.",0.0
3605,"i am so glad my hubby purchased this for my new kindle fire hdx 7""!  it really protects it well, especially from our kids!",1.0
3606,"although i really like these speakers, i am very disappointed in their tech support. called them. they gave me an email to get support. a week later no response. very frustrated, and frustrating. air play drops out once in a while but the sound is awesome.",1.0
3607,"so far so good. we now have three pipers in our home, 2 nv and one regular along with a range extender and light controller. they cover our entire ground floor quite well. we are a house with dogs and cats and i have found the sensitivity adjustment works pretty well until a cat gets curious and climbs on top of the camera - not much the software can do about that. of course the siren on that piper sets off the loud noise on the other 2. this is seriously a nice system. we have good solid wifi and a fast connection  so all aspects have worked well. my only complaint is no software for the laptop. it would be nice to have a pc application so i could access the system from my laptop.

an initial setup question was responded to with excellent customer support. the cameras may cost a little more than some systems but this is a well designed and integrated system with no monthly fees so in the long run it is far less expensive than the other options i have explored. well worth a look.",1.0
3608,i've used this with my iphone to give a second life to my stereo amplifier and speakers.  the bluetooth range is very good and sound reproduction is as good as any other unit i've used with the amp. very pleased and the price was exceptional for what it has allowed me to do.,1.0
3609,"i did not notice any difference what so ever in channel reception strength. i tried every channel and there was no improvement with this power adapter.

that being said, the channels i get; most of them come in at around 75-80% strength, so, i was not trying to boost a relatively low signal.

i just did not see the improvement.

i was using a mohu leaf 30 ant.",0.0
3610,"nice sounding, but fell apart within 3 months. the rubber band on the earphone fell off. same issue occurred with a prior purchase.",0.0
3611,have new hp pavilion and it recognizes the reader but everytime i try to register any finger at the end of the process it says error. every time no matter what finger.,0.0
3612,got this amp hooked up to 2 boss cx12 1400 watts and they bang on just 2 of the 4 channels!! thinking about getting 2 more 12s and adding them to the other 2 channels.,1.0
3613,"i tried the motion sensor a number of times on a nikon d800 and a d4. simply put, it does not work. even with the sensitivity set to the lowest setting, it fires way too frequently for no apparent reason. one thing i tried was to photograph a small bird about 10 feet away feeding its young. even with the max setting for sensitivity, it would not trigger on the bird, although it did trigger many other times when there was no motion in the area.

out of 249 photos it took on the d800 and 225 on the d4, only one had the motion target in frame. the others were all empty of the moving subject.

i did not even try the lightning sensor, and i have returned it.",0.0
3614,i did not blow up my computer or parts while i was assembling them. so i can only assume that it worked perfectly. it was comfortable and easy to keep out of the way when getting your fingers into tighter places. definitely recommend this,1.0
3615,"i bought this adapter to replace a linksys wmp54g one, since it was having some issues with constant transfers (downloading big files or gaming). this d-link adapter has cured all of it, however, i find it very strange (and disappointing), that being a ""rangebooster"" device, it decreased the signal strength instead of boosting it. so, to sum it all up:

old linksys device: constant transfer issues, ""excellent"" signal.
new d-link device: perfect transfers, no more hiccups, ""average"" signal.

it is not causing any issues at all, so it does not bother me that much. recommended product.",1.0
3616,"it worked fine, but the sound quality suffered. the bass was reduced to nothing and i had to raise it to the max in my car in order to hear just a little bit.",0.0
3617,"i love the forerunner, especially based on the prices of the latest models.  the forerunner provides every function required for a novice or experienced runner.",1.0
3618,"cheap sound, comfortable, problems pairing, simple one button use, not really waterproof, and the battery fails too soon.",0.0
3619,"poor, even when driven by meridian explorer headphone amp/dac still sucks, much less with my phone. focal make some good headphones and speakers but this is not a good example.  they are cashing in.  i almost feel like i bought beats by dr suk.",0.0
3620,this is the first bad anker product i've ever had.  have used their power supplies with great success.  this speaker will not stay paired with my iphone.  it loses connection and then just beeps.  unfortunately i already threw away the box because i just assumed it would work like all my other anker products have.,0.0
3621,this battery never charged up. it was a birthday gift for my son. shipped directly to him. he installed the battery into his laptop. left the laptop plugged in over a weekend. battery would only hold a 2 hour charge. total waste of my money!!!!!!!!!!!!!!,0.0
3622,"i received my kindle voyage for christmas and immediately began looking for a case. i tried the popular fintie case, but it felt flimsy and cheap. i have a paperwhite and love the amazon case that goes with it.  this option seemed to be the most similar and was very reasonably priced. upon receiving the case, i immediately put it on my kindle and was quite pleased....until i noticed the sleep/wake function does not work. i want a case with that feature, so i planned to take off the case and return it. this case is almost impossible to remove. every other review stating how impossible it is to pry the device for the case is not an exaggeration. it took me 20 minutes and a sore finger to pry the kindle from the case. i was extremely afraid that i was going to scratch/break my kindle. i would not recommend this case if you ever plan to remove the cover.",0.0
3623,a really interesting take on this subject told from the granddaughter's point of view who was raised in france by those who had to return to france after the battle of algiers.  interesting stylistically as well as an interesting story line.,1.0
3624,i used this when i was away on a trip. the bag was perfect for my kodak easyshare camera ( i used to use a ziplock storage back..i know how ghetto)  and the tripod came in handy for taking pictures of yourself when no one was around to take a picture of you. it was great for the price :):),1.0
3625,"this speaker did not work correctly and i returned it. also, it looks very much like the - way superior - simplyvibe and i thought it was actually the same product only at a much lower price. you get what you pay for with short range and poor sound quality.",0.0
3626,"not night vision, but i knoew that when buying this. just a great monocular! clear and easy to see through. compact and comes with case and cleaning cloth. great for fun and/or professional applications. great value for your buck.",1.0
3627,very impressed with this antenna! purchased to use camping but tried it inside house and it picked up stations 48 miles away! one local sports station i wanted for years that doesnt come with direct tv comes in perfect. made my day on feb 14th! best valentine ever.,1.0
3628,i bought these for a pair of pioneer ts-sw3001 subs.  they did not come close to fitting.  i ended up having to pay the premium for pioneer grills.,0.0
3629,"i bought this monitor for two reasons:

1) it is super cheap.

2) acer is a reliable brand.

having said that, the monitor was a bit foggy and i'm not sure if that is an led thing or not, it is my first led monitor. i adjusted the brightness/contrast/colors a bit and now i'm very happy with the monitor.

this is replacing my 22"" acer lcd that i purchased 5 years ago. that one still works too, it just takes a few minutes to turn on and it makes high pitched noises (bad capacitors?) - so i expect it is going to die soon. 5 years is a good amount of time, so i like acer and i imagine this newer, lower power led will last even longer!

* one of the pictures shows the monitor as having hdmi, it does not. it has vga and dvi, which fine for me, i use dvi.",1.0
3630,"when i received it the package was damaged. the protective screen was cracked. i followed all warranty instructions and have yet to hear anything
from armor tech. very disappointed.",0.0
3631,"these headphones are head and shoulders above the cheap koss and sony headphones you find at electronics stores.  for the $10 i paid, these were a steal.  the audio quality is very good.",1.0
3632,"i bought this laptop years ago. i still have it today. it needs a better battery now,lol, but i still get compliments for it to thus day.",1.0
3633,"was not new at all, the box and suunto ambit3 had wear. finger prints were everywhere. sign of used or opened box before.",0.0
3634,"if there were a zero star option i would have chosen it. this power supply is faulty and does not work. i purchased it while constructing a new computer. after hours of wondering why my computer would not work, i finally realized that it was not me making the mistake, but the power supply. to save you the frustration, i would choose another power supply product.",0.0
3635,"bought 4 pairs of these for my kids for christmas. they all loved them.  twin girls in 8th grade and 2 boys in high school. no complaints! we have literally had hundreds of pairs of headsets from cheap earbuds at rite aid to the apple out of the box, to the beats over the ear.  these kids have had a lot of experience with ear sound tech....like i wrote, no complaints, and with this great price it was a no brainer if they accidentally left them at a friends home.",1.0
3636,this is the best. i love the way it feels in my hand. i like to put my thumb between the front cover and the back. very comfortable.,1.0
3637,"not for runners!!! may be for stationary bikes or walkers .. i have to adjust these headphones every minute when i am running. i have tried all the sizes and bent them in any way you can imagine, nothing worked out.",0.0
3638,the keyboard is comfortable and i take the mouse everywhere. also the mouse only requires one battery and lasts a very long time. the keyboard keys are very receptive - no typewriter here.,1.0
3639,these are the best headphones ever.  a little expensive but worth it.  music sounds great and the noise cancelling is wonderful,1.0
3640,"worked great for about 4 months and now it will not charge. this seems to be a common issue unfortunately and with basically zero customer support, i'm left with a corded speaker until further notice. very disappointed with jawbone!",0.0
3641,"the case is made of a very nice material and feels great.  it also seems like it will protect the table very well.  i like the notch in the back where you can flip the cover into and turn it into a stand, much better than ones i've seen on other tablet covers.  very good tablet for the price, awesome value.",1.0
3642,for the price they are very good.  they are light weight so you do have to be careful not to break the zoom mechanism.  the handle is not very robust.  otherwise i like the binoculars.,1.0
3643,you get what you pay for. when trying to type the mouse goes all over the place. does not stay charges even when tablet is turned off.,0.0
3644,i've previously used a lens pen for most of my cleaning needs. i came across this after purchasing my d7000 and picked one up. i really like the convenience of having it clipped to the bag and easily accessible. it does it is job at getting the lens' clean.,1.0
3645,it is very light weighted and looks like a game for a kid instead of a tool for a photographer. it is parts are made in a really bad way.,0.0
3646,the microscope is great but the lens or dirt and have some dust particles. they appear to be internally stuck in the lenses so is impossible to clean it. i'm very disappointed since this was a christmas present for my nephew. the packaging was great and the delivery was fast.,0.0
3647,"i love this case.  it is super sturdy, holds a lot of items & the blue color is so pretty!!!",1.0
3648,"i was looking for a camera to use when out hiking, camping, running, x-country motorcycling, and other outdoor activities where we need high speed focus and image capture.  the lack of optical zoom is made up for by the high quality pictures.  the panoramic is awesome, we take a lot of landscape pictures and that function is really handy, although it is just knocking off the top and bottom rows, the formatting on the screen is more help-full then cropping it yourself.  i do recommend the bigger memory card, this camera has no limit to the video other then the card itself.  when put into the specific modes, the difference is apparent right away on the large lcd screen (no viewfinder).  custom settings are... very technical.  i love it, would recommend it to anyone who does not want to mess around with changing lenses.",1.0
3649,"gave to my daughter as a gift and she still has no complaints, so for the money and convenience, all is good.",1.0
3650,"very hard to configure moe then tv and cable box.  does not allow for stop,pause or resume when using pay per view.  only bought this over price remote for rf feature.",0.0
3651,"this thing worked ok for a week or so.  occasional issues with mounting the card as a drive on my laptop, but not bad.  then, when loading in a 16gb memory card from a wedding shoot into the reader to back it up onto my laptop, it stopped working.

worse yet though, a pin from the reader had broken off inside the cf card, shorting it out and destroying 800+ wedding pictures.  if you want to know what angry looks like, tell a bride that she is missing most of the pictures from her wedding reception.  luckily, i got the ceremony ok and i did not get sued.  but if i ever get the phone number of the ceo who owns this company, i'll give it to the bride and let him explain what happened :-)

ignore the fake glowing review posted here from the card's marketing department.  stick with name brand products, cheap cr@p just is not worth taking a chance.",0.0
3652,"it stopped working after using it two times. i'm very disappointed. it was working great then we changed tracks and it would not
even come on so i pressed the power button and nothing.",0.0
3653,"the seagate freeagent go external hard disk drive (hdd) is not a necessarily a bad piece of hardware, however, it is not a reliable enough of equipment for primary or even backup storage. this was my third hdd. thinking that i had somehow mistreated the first two due to negligence on my part, i had tried to think that i would be able to take better care of this last hdd.  i can tell you one very important fact:  this hdd is more fragile than glass.  one slight bump and you risk losing whatever you had saved on it.  if it was your backup, than you are doing well, as you hopefully have not lost your primary copy of data and could backup onto some other media.  saving onto this drive is risky and i have lost everything i had stored onto the hdd.  luckily, i still have a good portion of my data.",0.0
3654,"cheap construction, the clips that hold bottom have both broken on mine. hard to reach releases and is very close to wall. would only recommend for small tvs.",0.0
3655,"this product is very easy to install and it takes a min to set it up. i have set it up next to my ac outlet so i can use it when i need without using the batteries. i do not know how to check if it kills all the germs and bacteria. after 5 to 10 mins turning on the ultraviolet light to sanitizer our toothbrushes which smell a lot better than before. the product page said it can kill over 99% of common illness-causing yeasts, molds, viruses, and bacteria. hope this does exactly what it said and it is great for a family of 5. overall, i am very happy with this product and highly recommend it.",1.0
3656,"does not work, at least for what i am trying to use it for.  i was trying to split the signal coming back from a conferencing system i use at work.  it must only work coming out of your computer where there is power available.",0.0
3657,"barely had these for a month and they already broke. it had a problem with beeping at random, even though they were not dead. will not buy these again",0.0
3658,these surprisingly stay in your ear a lot better then i thought they would. they are a little uncomfortable at first but you get used to them.,1.0
3659,"i have been using this bag for about a week. i am 26 and in graduate school. i wear suits to school and need to look professional but also need something that does not make me feel old!

this bag is it. it has a small look with space for notebooks, folders, my mouse and power cord as well as my laptop. i have not had any issues with this bag so far and hope that i do not have any problems in the future.

note not for anything bigger than a 15.1 laptop. i have a 15.6 so i ripped the seam on the pocket that holds the laptop so that it fits and it works just fine. :)

happy user.",1.0
3660,"it does not work for connecting an imac as a display for a macbook 2016. i had an apple adapter that included hdmi for this cable to connect to, but i had to go buy apple thunderbolt 2 cable and thunderbolt 3 (usb-c) adapter. so if you are trying to do this save your money for the real deal.",0.0
3661,"this is the second fintie that i purchased for my samsung notepad. the older one was still good, but was looking a little worn from frequent usage, so i decided to get a new one.",1.0
3662,well mine did not work for long. purchased in aug 2017 and used only 20-30 times. now it will not work at all. all leds are dead and will not light up like it used to. cable matters can you please reach out to me?,0.0
3663,"as a mount, it is cheap and works well. my issue is that it is so low profile, it is damn near impossible to plug anything into the tv or wall behind the tv that is not recessed or at a parallel angle to the wall. if you have the correct recessed connections available, or want to invest the time or money into adapting for this wall mount's shortcomings, it will be great for you. i however, now have 2 large pieces of steel sitting in my basement. i will probably give them away.",0.0
3664,"keeps my i7 6700k cpu cool at around 28~c min to 44~c max. i'm also running corsair af140 for back of case, and a 200mm for my front intake fan.  perfect for phanteks evolv mini itx tower case.",1.0
3665,very bulky and heavy but it protects my tablet very well and i am very pleased with it.,1.0
3666,"this amp completely passed all my expectations. for some reason, it does not seem to have a lot of reviews on the internet but i went ahead and took the plunge and said screw it and bought it...after a night out drinking with the boys.  i have this powering a set of polk tweeters on channels 1 and 2, a set of polk 6.5 inch drivers on channels 3 and 4 and a jl 13tw5v2-2 on the sub channel. i tell you what, this completely rattles my 2015 f250...could not be happier. the hefty 600 watt sub channel i think puts put more clean power than advertised and the high pass and band pass crossovers are amazing for powering a set of component speakers. is this amp a little pricy? yes, but if you do not have room for a 4 channel plus a mono amp like me, this is your best bet!",1.0
3667,1 pixel was dead and another 2 went off a couples of days after using it. appart from that the rest is good and working as the add says.,0.0
3668,great deal ! it comes with the case and the keyboard cover which helps me keep my macbook clean and protect it.,1.0
3669,terrible product! not at all what i expected! instead of being one full sheet(sticker) this came in as a bunch a little stickers,0.0
3670,"this is a great all around lens specially for outdoor shooting. the lens is compact and light so easy to carry. the lens has reasonable focussing speed, the nikon lenses are faster but it is fine for most scenes except sports. the lens has a limited opening (62mm) and as such requires quite a bit of light which is a challenge at longer focal lengths. however in outdoors it should be ok. i have the nikon 18-200 dx for my d300 and it is a great lens, but bulky and it creeps. for fx cameras the sigma 28-300mm brings similar performance in well lit scenes. however the sigma is lighter and easier to carry. it is a wide-range zoom so imaging is soft at both ends of the spectrum but image quality is generally good, in particular when considering the price.",1.0
3671,"i can only get it to read 500 mm away from sensor, will not read and further, what good is 'wireless' if only less than half a meter away? in sence, it is useless....",0.0
3672,i bought this to use for an on-line course i was taking.  the headphone part worked great but the microphone part was absolutely terrible.  what a waste of money.  i had to go out and buy another one.,0.0
3673,"i put it on, got all the bubbles out no problem.  but this protector really hinders the smoothness of using the s-pen.  after using for only an hour or so i ended up just taking it off... the s-pen does not glide nicely on it at all in my opinion.  for the note 10.1, i'd recommend just getting a case and using the screen bare, or getting one of those glass protectors.  using a protector like this on the note just ruined the experience for me.  i will say that using fingers was fine with it, smooth enough.  the protector is really clear.  but i use the s-pen a lot, and it needs to glide not grab.",0.0
3674,worked well for connecting my components. cable seems to provide  connectivity to provide quality hd reproduction on my video equiptment,1.0
3675,"they came fast, they look ok. but i have had very many problems writing files to these drives without corruption. undependable. it also seems like they are slow. they take a while to record on to. cheap but still not worth it.",0.0
3676,"2 of 5 of these broke within a week. the pins on the plug that holds it in got stuck, now they will not stay connected. i have not used the other 3 yet.",0.0
3677,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/rca-rp3538r-micro-cassette-voice-recorder/dp/b000jsr20e/ref=cm_cr_arp_d_rvw_txt?ie=utf8"">rca rp3538r micro-cassette voice recorder</a>
save your self the time and trouble. got this rca micro cassette recorder and right out of the package it froze in recording mode every time i tried to record. this is a defective piece of junk. i should have listened to the other negative reviews. this piece of junk should be recalled.",0.0
3678,"since by the grace of god i have found these, it is all i have ever used. i've had this exact pair that you see above for the last two years. i listen to my ipod on an almost daily basis, i have to say that i am not a ""gentle user"" i do not treat my headphones like a baby, i can be rough. these hold up to my standards. they are as tough, sturdy and wonderful today as the day i first opened the package. please trust in me when i say, these will last you years. these should be priced at over 100 bucks just because of the sheer quality. the craftsmanship alone is unbelievably durable, there is no cheap plastic what so ever in these, the wire is made of material, like strong material, it does not bend and break like plastic would. headphones from sony, phillips, skullcandy, jvc are all junk. i've tried and burned through them all already.
these v-moda headphones are where your search ends for headphones! i will never be a customer to anyone else but v-moda for headphones. i hope this helps your decision!",1.0
3679,"the worst product i've ever bought. i charged it all up and the first time i used it it was fine, the second time i used it it died. so that was a total of about 30 minutes. so i charged it again and it lasted about 5 minutes. do not buy.",0.0
3680,was the wrong fan for the computer. said it would fit a hp pavilion dv7-3085dx. not even close. had to get the correct one while the computer was in pieces.,0.0
3681,"i absolutely love the 3-port multi monitor mini displayport to displayport mst hub that i was selected to try out for free. as a software developer this allowed me to easily have multiple software programs open to write code, test the code on a separate screen, and then check the data on the third screen. i`m sure my boss will like me being more productive as well. i`ve only had this product a little while and i`m already wondering how i ever was able to do it all with just one screen. once i got all the correct adapters for my monitors the setup was a breeze. i will definitely be recommending this to others i work with as well.",1.0
3682,"easily installed (10-minutes), good looking replacement for stock jeep antenna (2013 wrangler unlimited 4dr). reception is just as good as stock antenna in a city/suburb setting. use a small crescent wrench to remove the stock antenna (counterclockwise - lefty loosey), and cover it with painters tape if concerned about scratching. [not a paid reviewer]",1.0
3683,this case fits the tablet like a glove! it is exactly as described and worth every dollar spent and more!,1.0
3684,"this is the router to own. it is factory firmware is fine, but flashing ww-drt makes this router outshine routers costing much more. a great router. i have ordered several of these for my office. i've also installed them for friends and neighbors.

i cannot say enough good things about this router. in a day of high prices and poor quality, the wrt54gl is a breath of fresh air on both counts.

update: i'm still using these routers. i did upgrade my gateway router to an asus rt-n66u last year, since technology has done much to lower latency and increase speed. but i do still use these for subnets on my network. they work very well for that purpose and i really never have to power cycle them or have any trouble at all. very reliable. i have 6 of these (54gl).",1.0
3685,"it took me a little getting used to using these implements, but now i love them. they are like an extension to my finger but more accurate. my only problem is figuring out how to always have one near my ipad. finally decided it was like reading glasses: just have a number of them and spread them out all over the house!",1.0
3686,"i bought this a couple years ago and it works great.  added alot of recording time and for the fraction of the cost when compared the the jvc branded battery.

i do not recommend buying used/refurbished batteries but new off brand ones have worked well for me.",1.0
3687,"this is a great, low-cost solution for amateur videographers who want to pull focus with ease. the lever and belt part feels pretty high quality, but the other piece, which is for marking your lens angles, was slightly damaged; the white part attaches to the mount via magnets, both of which were embedded in the mount. a little super glue and it was fine, but it seems to be a manufacturing issue and it delayed the use of the device in my shoot, hence the 4 stars.",1.0
3688,the drive indicates it has 1 gb of space but only holds about half of that... i returned it for a refund.  amazon was very good about quickly responding to the problem.,0.0
3689,i love this kit!!! everything in it is great; the price is right and it arrived extremely fast.  i definitely recommend.,1.0
3690,"i bought this for my boyfriend, was not really a good quality. i thought the bag had more departments for everything but it did not . it like a regular laptop bag. when i receive the bag there was strings hanging from the bag like if it was breaking. does not look the same from the pic.",0.0
3691,good web cam and it work very good for vedio and recording and security it run with my ip camera.,1.0
3692,"easy to install, easy to adjust, built well, good swing range. the instructions say to only mount to a wall stud but they include hollow wall anchors so that is a bit contradictory. their anchors were cheap, so i anchored a 19"" wide monitor in a hollow wall with a more heavy-duty set of anchors that i already had. it is not clear from the description or picture, but the bottom screw hole on the mounting plate has enough toggle room that mounting this level is easily done. no problems there. i love that i now have more desk space, i can swing the monitor into view or store it flush against the wall, and the mount looks good - not a cheapo design. i'm happy with it.",1.0
3693,"not good qualitty leather.
ipad slips right out and the sides/corners are not protected.
would not recommend to anyone, search for something better and pay a little more.",0.0
3694,"bummed. my charger got super hot very fast, to a point where i could smell it burning up. maybe it is a defect?",0.0
3695,"this is exactly what i have been looking for. poor, it adds necessary powered ports to my macbook pro and replaces three separate devices.",1.0
3696,"as other said, so easy to install.  you will need to type in your network password.  finding mine was the most difficult part of the whole deal.  i live in an old house with plaster and wire lathe walls.  wi fi downstairs was inconsistent and slow before installing this.  router is upstairs.  installed this extender downstairs almost directly below the location of the  upstairs router.  now i get really good wi fi speed and consistency out to the corners of the entire first floor.  i just wish i had bought one of these sooner.",1.0
3697,"good & quick delivery.

reason for 4 stars is that the fit on the phono plugs could be tighter. this was common to several items checked, whereas the cheaper cords supplied with item were a nice tight fit.

no adjustment seen.",1.0
3698,love this kindle cover and the auto sleep feature. it is a perfect fit and the design and color are great.,1.0
3699,"was using a wirless usb adapter and was the internet was brutally slow. a wired connection was not an option due to the length away. figured i'd try this. it works great. can easily play massive multiplayer games, while watching netflix and still maintain great ping and no lag on either display. i would for sure buy this again.",1.0
3700,somehow one of the three batteries did not function when bought in bulk. i'm content with the two batteries working properly and will buy in bulk (just in case).,1.0
3701,"these cords are excellent. i've had a lot of the white, rubber-covered cords by apple, and have been frustrated that those become damaged and wear out so easily. these fabric cords, though, are durable, and i like that they are flat. plus, the colors are much more attractive than those white cords were.",1.0
3702,either these are very delicate or i got a bad unit. all i know is that i went to plug it in and it cooked itself.,0.0
3703,works perfectly for my camcorder battery (at 1/5th the price of the manufacturer's version).  just perfect!,1.0
3704,"this clock makes a loud humming noise at randoms times that wakes me up in the middle of the night. it is so annoying, i threw it in the trash as my 30 day return period was up. if you use this clock in your bedroom, you might want to think twice about wasting your money.",0.0
3705,the cd has the wrong program!! do not buy!! thats all i have to say about the product... garbage!! to much trouble dealing with all this...,0.0
3706,"considerably larger than i had expected, and installation was a huge pain considering how cramped the space in my case was with my mobo positioning.

that being said, it runs fairly quietly and does a good job of keeping things cool. much better than the stock intel fan, and well worth the affordable price.",1.0
3707,awful.  cracked and fell to pieces in less than a month.  do not buy if you want a hard cover that does not hold up.,0.0
3708,i built a new computer this year with a graphics card that supports dvi / hdmi and i have two vga monitors.  these do the trick just fine until i upgrade my monitors.,1.0
3709,i have installed a dozen or so of these in nuc 5's & 6's with no issues. comes with set screw and mini screwdriver which is a cute novelty.,1.0
3710,amazing picture. would have been the best tv except the power keeps shutting off by itself. after doing some research these plasma tvs have power issues and i will need to spend 300 dollars to fix.,0.0
3711,"this ""case"" did not fit my 15.6 inch laptop. it blocked several inputs as well as the optical drive. it is very flimsy silicone. the description said that it would fit any 15.6 inch unit.
very upset. i hoped it would help me keep my laptop safer. i was looking for something similar like the apple case.
this is not it.",0.0
